DATAFLOW,LAST UPDATE,freq,unit,bmi,lev_limit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y25-34,T,SI,2008,9.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y25-34,T,SK,2008,6.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y25-34,T,TR,2008,8.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,AT,2008,8.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,BE,2008,10.9,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,BG,2008,6.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,CY,2008,11.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,CZ,2008,14.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,EE,2008,11.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,EL,2008,12.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,ES,2008,9.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,FR,2008,9.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,HU,2008,16.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,LV,2008,11.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,MT,2008,14.8,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,PL,2008,9.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,RO,2008,5.2,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,SI,2008,14.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,SK,2008,10.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,F,TR,2008,19.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,AT,2008,9.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,BE,2008,13.4,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,BG,2008,16.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,CY,2008,17.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,CZ,2008,19.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,EE,2008,18.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,EL,2008,18.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,ES,2008,16.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,FR,2008,9.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,HU,2008,16.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,LV,2008,11.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,MT,2008,22.1,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,PL,2008,17.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,RO,2008,7.9,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,SI,2008,14.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,SK,2008,13.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,M,TR,2008,16.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,AT,2008,9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,BE,2008,12.1,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,BG,2008,11.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,CY,2008,14.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,CZ,2008,17.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,EE,2008,14.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,EL,2008,15.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,ES,2008,13.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,FR,2008,9.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,HU,2008,16.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,LV,2008,11.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,MT,2008,18.4,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,PL,2008,13.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,RO,2008,6.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,SI,2008,14.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,SK,2008,12.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y35-44,T,TR,2008,17.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,AT,2008,11.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,BE,2008,12.2,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,BG,2008,9.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,CY,2008,15.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,CZ,2008,15.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,EE,2008,17.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,EL,2008,19.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,ES,2008,12.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,FR,2008,9.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,HU,2008,16.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,LV,2008,21.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,MT,2008,15,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,PL,2008,15.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,RO,2008,9.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,SI,2008,15.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,SK,2008,14.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,F,TR,2008,29.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,AT,2008,13.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,BE,2008,13.3,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,BG,2008,12.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,CY,2008,19.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,CZ,2008,26,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,EE,2008,17.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,EL,2008,19.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,ES,2008,19.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,FR,2008,12.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,HU,2008,29.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,LV,2008,14.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,MT,2008,25.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,PL,2008,22.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,RO,2008,9.3,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,SI,2008,19.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,SK,2008,16.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,M,TR,2008,21.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,AT,2008,12.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,BE,2008,12.8,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,BG,2008,11.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,CY,2008,17.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,CZ,2008,20.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,EE,2008,17.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,EL,2008,19.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,ES,2008,16.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,FR,2008,10.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,HU,2008,23.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,LV,2008,18.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,MT,2008,20.1,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,PL,2008,18.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,RO,2008,9.4,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,SI,2008,17.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,SK,2008,15.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y45-54,T,TR,2008,24.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,AT,2008,18.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,BE,2008,16.8,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,BG,2008,14,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,CY,2008,18.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,CZ,2008,25,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,EE,2008,33.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,EL,2008,19.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,ES,2008,15.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,FR,2008,13.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,HU,2008,19.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,LV,2008,29.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,MT,2008,24.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,PL,2008,26.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,RO,2008,9.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,SI,2008,23.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,SK,2008,26,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,F,TR,2008,31.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,AT,2008,18,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,BE,2008,20.3,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,BG,2008,14.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,CY,2008,21.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,CZ,2008,23.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,EE,2008,16.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,EL,2008,30.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,ES,2008,22,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,FR,2008,13,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,HU,2008,20.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,LV,2008,16.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,MT,2008,30.3,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,PL,2008,22.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,RO,2008,8.9,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,SI,2008,22.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,SK,2008,20.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,M,TR,2008,19.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,AT,2008,18.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,BE,2008,18.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,BG,2008,14.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,CY,2008,19.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,CZ,2008,24.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,EE,2008,25.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,EL,2008,25.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,ES,2008,18.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,FR,2008,13.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,HU,2008,20.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,LV,2008,23.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,MT,2008,27.4,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,PL,2008,24.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,RO,2008,9.2,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,SI,2008,23,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,SK,2008,23.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y55-64,T,TR,2008,23.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,AT,2008,9.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,BE,2008,11.4,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,BG,2008,8.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,CY,2008,10.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,CZ,2008,14.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,EE,2008,13.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,EL,2008,12.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,ES,2008,10.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,FR,2008,9.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,HU,2008,12.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,LV,2008,11.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,MT,2008,16.5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,PL,2008,11.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,RO,2008,5,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,SI,2008,12.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,SK,2008,8.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,F,TR,2008,12.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,AT,2008,9.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,BE,2008,11.3,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,BG,2008,10.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,CY,2008,15.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,CZ,2008,15.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,EE,2008,12.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,EL,2008,16.4,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,ES,2008,14.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,FR,2008,9.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,HU,2008,16.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,LV,2008,9.3,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,MT,2008,23.1,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,PL,2008,14.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,RO,2008,6.2,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,SI,2008,14.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,SK,2008,10.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,M,TR,2008,11.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,AT,2008,9.6,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,BE,2008,11.4,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,BG,2008,9.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,CY,2008,13,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,CZ,2008,15.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,EE,2008,12.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,EL,2008,14.5,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,ES,2008,12.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,FR,2008,9.1,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,HU,2008,14.8,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,LV,2008,10.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,MT,2008,19.8,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,PL,2008,13.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,RO,2008,5.6,u
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,SI,2008,13.2,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,SK,2008,9.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE15,T,TR,2008,11.9,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE65,F,AT,2008,13.7,
ESTAT:HLTH_DH050(1.0),11/03/14 23:00:00,A,PC_POP,GE30,NONE,Y_GE65,F,BE,2008,17,u
